order_id,order_date,customer_id,region,product,channel,quantity,discount_pct,unit_price,revenue
269639,2024-06-29,28828,Praha,Mouse,Online,3,0.0,800,2400.0
269640,2025-05-25,48506,Ostrava,Laptop,Partner,4,0.05,25000,95000.0
269641,2024-06-10,44750,Plzeň,Keyboard,Store,3,0.1,1500,4050.0
269642,2024-05-20,41147,Plzeň,Monitor,Online,1,0.1,7000,6300.0
269643,2024-12-30,13399,Ostrava,Laptop,Online,5,0.1,25000,112500.0
269644,2025-11-04,46336,Plzeň,Headphones,Partner,3,0.0,2500,7500.0
269645,2024-08-02,38163,Plzeň,Mouse,Store,1,0.05,800,760.0
269646,2025-07-28,22474,Brno,Monitor,Partner,3,0.05,7000,19950.0
269647,2025-04-13,27296,Brno,Laptop,Partner,1,0.0,25000,25000.0
269648,2024-11-24,32417,Ostrava,Laptop,Online,4,0.0,25000,100000.0
269649,2024-12-14,10844,Brno,Keyboard,Online,3,0.0,1500,4500.0
269650,2024-01-09,18922,Ostrava,Headphones,Store,4,0.1,2500,9000.0
269651,2024-01-11,18061,Brno,Laptop,Online,5,0.0,25000,125000.0
269652,2024-06-19,20845,Plzeň,Mouse,Online,4,0.1,800,2880.0
269653,2025-05-17,36458,Plzeň,Headphones,Online,3,0.1,2500,6750.0
269654,2025-03-21,21709,Ostrava,Keyboard,Store,2,0.1,1500,2700.0
269655,2024-05-02,35983,Ostrava,Monitor,Online,3,0.0,7000,21000.0
269656,2025-06-18,5892,Olomouc,Monitor,Online,3,0.15,7000,17850.0
269657,2025-03-10,32049,Ostrava,Headphones,Store,2,0.05,2500,4750.0
269658,2025-05-17,38934,Olomouc,Laptop,Online,3,0.0,25000,75000.0
269659,2024-02-25,7314,Praha,Laptop,Store,3,0.0,25000,75000.0
269660,2025-01-12,26215,Olomouc,Keyboard,Online,3,0.1,1500,4050.0
269661,2024-08-24,28441,Ostrava,Headphones,Partner,2,0.15,2500,4250.0
269662,2024-07-26,46259,Olomouc,Mouse,Online,3,0.0,800,2400.0
269663,2024-09-24,5329,Praha,Mouse,Online,4,0.05,800,3040.0
269664,2025-06-01,22046,Plzeň,Monitor,Store,4,0.15,7000,23800.0
269665,2024-03-06,13130,Ostrava,Headphones,Partner,1,0.15,2500,2125.0
269666,2025-11-10,17307,Olomouc,Keyboard,Partner,3,0.15,1500,3825.0
269667,2024-04-28,4821,Olomouc,Monitor,Partner,5,0.05,7000,33250.0
269668,2025-09-23,40122,Brno,Monitor,Store,2,0.0,7000,14000.0
269669,2024-07-22,14893,Plzeň,Keyboard,Partner,3,0.15,1500,3825.0
269670,2025-03-07,8990,Praha,Laptop,Online,1,0.1,25000,22500.0
269671,2024-10-24,49996,Ostrava,Mouse,Store,4,0.0,800,3200.0
269672,2025-09-26,11036,Plzeň,Headphones,Online,4,0.05,2500,9500.0
269673,2024-03-19,3120,Brno,Laptop,Partner,4,0.1,25000,90000.0
269674,2025-08-31,28429,Olomouc,Headphones,Store,1,0.15,2500,2125.0
269675,2024-01-10,20834,Olomouc,Monitor,Online,3,0.05,7000,19950.0
269676,2024-07-20,29770,Plzeň,Monitor,Online,4,0.05,7000,26600.0
269677,2024-12-15,16361,Praha,Monitor,Online,3,0.1,7000,18900.0
269678,2025-03-06,32742,Ostrava,Keyboard,Online,3,0.1,1500,4050.0
269679,2024-03-14,18580,Olomouc,Keyboard,Partner,5,0.1,1500,6750.0
269680,2025-12-07,13425,Olomouc,Keyboard,Partner,5,0.05,1500,7125.0
269681,2025-09-02,25280,Plzeň,Mouse,Partner,1,0.1,800,720.0
269682,2025-09-06,39936,Olomouc,Laptop,Store,4,0.0,25000,100000.0
269683,2025-11-20,12755,Ostrava,Laptop,Online,2,0.0,25000,50000.0
269684,2025-09-11,25018,Praha,Keyboard,Store,1,0.0,1500,1500.0
269685,2025-07-30,10372,Brno,Mouse,Online,5,0.05,800,3800.0
269686,2024-10-13,32210,Ostrava,Laptop,Partner,3,0.0,25000,75000.0
269687,2024-11-19,25388,Praha,Headphones,Store,5,0.05,2500,11875.0
269688,2025-04-07,23249,Brno,Headphones,Online,1,0.05,2500,2375.0
269689,2025-06-12,2080,Praha,Mouse,Online,4,0.15,800,2720.0
269690,2024-02-09,43932,Plzeň,Monitor,Partner,2,0.0,7000,14000.0
269691,2025-12-05,49101,Brno,Monitor,Online,4,0.15,7000,23800.0
269692,2025-02-07,28919,Brno,Headphones,Store,5,0.0,2500,12500.0
269693,2024-11-06,42575,Praha,Headphones,Partner,1,0.05,2500,2375.0
269694,2025-07-07,43973,Brno,Keyboard,Partner,1,0.15,1500,1275.0
269695,2024-11-02,17112,Plzeň,Monitor,Store,1,0.05,7000,6650.0
269696,2024-09-07,6092,Brno,Mouse,Online,5,0.0,800,4000.0
269697,2024-04-20,25168,Ostrava,Monitor,Partner,5,0.0,7000,35000.0
269698,2025-03-05,31179,Ostrava,Monitor,Partner,5,0.1,7000,31500.0
269699,2024-05-13,48680,Plzeň,Keyboard,Online,5,0.1,1500,6750.0
269700,2025-12-18,43203,Plzeň,Headphones,Store,1,0.0,2500,2500.0
269701,2025-09-14,31618,Brno,Headphones,Store,3,0.1,2500,6750.0
269702,2024-06-15,26897,Ostrava,Keyboard,Partner,2,0.15,1500,2550.0
269703,2024-06-07,34337,Plzeň,Keyboard,Store,2,0.1,1500,2700.0
269704,2025-06-04,35875,Brno,Mouse,Partner,5,0.0,800,4000.0
269705,2024-07-18,44240,Olomouc,Mouse,Online,2,0.1,800,1440.0
269706,2024-08-22,7267,Olomouc,Mouse,Partner,1,0.0,800,800.0
269707,2024-09-06,16638,Plzeň,Laptop,Online,4,0.0,25000,100000.0
269708,2024-11-12,28554,Brno,Laptop,Online,3,0.1,25000,67500.0
269709,2024-03-17,23661,Praha,Keyboard,Online,1,0.15,1500,1275.0
269710,2025-11-05,8939,Praha,Keyboard,Online,5,0.1,1500,6750.0
269711,2025-01-17,8535,Plzeň,Keyboard,Partner,3,0.0,1500,4500.0
269712,2024-02-02,28759,Plzeň,Mouse,Partner,4,0.05,800,3040.0
269713,2025-09-19,3313,Brno,Mouse,Partner,5,0.1,800,3600.0
269714,2024-06-18,29142,Praha,Mouse,Store,3,0.15,800,2040.0
269715,2025-12-04,43693,Praha,Laptop,Partner,1,0.1,25000,22500.0
269716,2024-05-05,35670,Praha,Headphones,Partner,2,0.1,2500,4500.0
269717,2025-12-29,42265,Plzeň,Headphones,Online,1,0.0,2500,2500.0
269718,2024-09-28,39274,Praha,Keyboard,Online,4,0.15,1500,5100.0
269719,2024-03-07,46556,Brno,Laptop,Online,2,0.1,25000,45000.0
269720,2024-04-25,18801,Brno,Laptop,Online,5,0.0,25000,125000.0
269721,2024-12-29,14131,Olomouc,Keyboard,Partner,1,0.15,1500,1275.0
269722,2024-07-24,44436,Praha,Headphones,Store,2,0.15,2500,4250.0
269723,2024-05-11,21791,Ostrava,Headphones,Store,5,0.05,2500,11875.0
269724,2024-01-03,9958,Ostrava,Mouse,Partner,3,0.15,800,2040.0
269725,2024-08-16,15437,Ostrava,Mouse,Store,2,0.15,800,1360.0
269726,2025-07-14,29718,Olomouc,Mouse,Online,4,0.15,800,2720.0
269727,2025-11-13,40527,Plzeň,Mouse,Online,1,0.05,800,760.0
269728,2024-04-19,38063,Praha,Keyboard,Online,2,0.1,1500,2700.0
269729,2025-05-04,22176,Ostrava,Keyboard,Partner,1,0.0,1500,1500.0
269730,2024-10-22,45678,Olomouc,Headphones,Store,3,0.0,2500,7500.0
269731,2024-11-01,11027,Ostrava,Laptop,Store,4,0.0,25000,100000.0
269732,2025-10-18,12982,Ostrava,Mouse,Partner,2,0.05,800,1520.0
269733,2025-12-21,10348,Praha,Keyboard,Partner,1,0.05,1500,1425.0
269734,2025-04-29,17094,Ostrava,Keyboard,Store,4,0.05,1500,5700.0
269735,2024-06-11,8435,Praha,Headphones,Partner,1,0.1,2500,2250.0
269736,2025-03-23,7463,Plzeň,Laptop,Store,4,0.1,25000,90000.0
269737,2024-07-14,36089,Plzeň,Keyboard,Store,4,0.05,1500,5700.0
269738,2024-08-22,20685,Olomouc,Keyboard,Online,4,0.15,1500,5100.0
269739,2024-02-27,2683,Brno,Keyboard,Partner,5,0.15,1500,6375.0
269740,2025-05-08,17052,Praha,Keyboard,Store,1,0.15,1500,1275.0
269741,2024-03-10,16904,Olomouc,Keyboard,Partner,4,0.1,1500,5400.0
269742,2024-05-24,33357,Praha,Headphones,Partner,1,0.05,2500,2375.0
269743,2024-08-08,39285,Olomouc,Monitor,Online,3,0.1,7000,18900.0
269744,2024-04-30,18620,Praha,Keyboard,Online,4,0.15,1500,5100.0
269745,2025-05-25,13716,Plzeň,Headphones,Store,3,0.15,2500,6375.0
269746,2024-03-27,13502,Praha,Keyboard,Online,4,0.1,1500,5400.0
269747,2024-07-28,48033,Olomouc,Laptop,Partner,4,0.15,25000,85000.0
269748,2024-07-14,46680,Olomouc,Keyboard,Store,5,0.05,1500,7125.0
269749,2025-01-29,16995,Ostrava,Laptop,Partner,4,0.05,25000,95000.0
269750,2024-07-25,40909,Olomouc,Monitor,Store,1,0.0,7000,7000.0
269751,2025-03-16,26760,Plzeň,Keyboard,Store,2,0.15,1500,2550.0
269752,2025-10-10,11936,Plzeň,Keyboard,Online,2,0.15,1500,2550.0
269753,2024-08-22,10349,Olomouc,Laptop,Store,3,0.1,25000,67500.0
269754,2024-01-30,12083,Praha,Monitor,Store,3,0.1,7000,18900.0
269755,2024-02-01,35754,Ostrava,Headphones,Partner,1,0.0,2500,2500.0
269756,2024-08-17,23856,Praha,Mouse,Online,3,0.1,800,2160.0
269757,2024-04-21,49805,Olomouc,Monitor,Online,3,0.05,7000,19950.0
269758,2025-09-28,34074,Ostrava,Keyboard,Partner,3,0.05,1500,4275.0
269759,2024-08-25,33420,Brno,Mouse,Online,4,0.05,800,3040.0
269760,2024-02-07,8439,Brno,Headphones,Store,2,0.1,2500,4500.0
269761,2025-09-25,21305,Ostrava,Laptop,Store,3,0.05,25000,71250.0
269762,2024-08-26,23012,Plzeň,Headphones,Online,1,0.15,2500,2125.0
269763,2025-03-18,44263,Brno,Monitor,Partner,5,0.05,7000,33250.0
269764,2025-05-29,1361,Brno,Mouse,Store,2,0.15,800,1360.0
269765,2024-09-05,37437,Olomouc,Laptop,Online,1,0.15,25000,21250.0
269766,2025-09-15,41253,Ostrava,Mouse,Online,1,0.05,800,760.0
269767,2025-03-15,4234,Olomouc,Laptop,Online,4,0.1,25000,90000.0
269768,2024-02-21,42586,Plzeň,Laptop,Partner,1,0.05,25000,23750.0
269769,2025-03-08,26739,Plzeň,Laptop,Store,3,0.05,25000,71250.0
269770,2024-03-25,34002,Olomouc,Laptop,Partner,2,0.0,25000,50000.0
269771,2024-01-21,17541,Plzeň,Laptop,Partner,5,0.1,25000,112500.0
269772,2024-10-12,17977,Plzeň,Headphones,Store,5,0.05,2500,11875.0
269773,2024-11-26,44863,Brno,Mouse,Store,5,0.1,800,3600.0
269774,2024-11-10,43604,Olomouc,Keyboard,Online,4,0.05,1500,5700.0
269775,2025-07-26,31967,Plzeň,Laptop,Online,5,0.1,25000,112500.0
269776,2024-02-08,36042,Brno,Keyboard,Store,5,0.15,1500,6375.0
269777,2024-10-25,48235,Ostrava,Laptop,Store,5,0.05,25000,118750.0
269778,2025-08-26,42652,Brno,Mouse,Online,5,0.05,800,3800.0
269779,2025-09-16,29822,Brno,Keyboard,Store,2,0.15,1500,2550.0
269780,2025-02-19,18484,Plzeň,Mouse,Online,5,0.15,800,3400.0
269781,2024-03-11,39529,Olomouc,Laptop,Online,3,0.15,25000,63750.0
269782,2025-10-02,31380,Ostrava,Headphones,Partner,5,0.05,2500,11875.0
269783,2024-08-30,37215,Brno,Laptop,Store,1,0.05,25000,23750.0
269784,2025-01-17,35664,Praha,Monitor,Store,3,0.0,7000,21000.0
269785,2024-07-15,32600,Brno,Keyboard,Online,2,0.05,1500,2850.0
269786,2025-06-03,17604,Olomouc,Keyboard,Online,1,0.05,1500,1425.0
269787,2024-09-21,33971,Olomouc,Mouse,Store,3,0.0,800,2400.0
269788,2024-04-01,8716,Olomouc,Headphones,Online,4,0.1,2500,9000.0
269789,2024-08-02,18306,Brno,Mouse,Store,5,0.05,800,3800.0
269790,2024-11-30,38868,Brno,Mouse,Store,3,0.05,800,2280.0
269791,2024-07-10,17699,Olomouc,Mouse,Store,2,0.1,800,1440.0
269792,2024-05-26,31726,Brno,Monitor,Partner,2,0.0,7000,14000.0
269793,2024-06-07,6003,Plzeň,Headphones,Partner,3,0.1,2500,6750.0
269794,2024-10-09,1554,Ostrava,Laptop,Store,5,0.1,25000,112500.0
269795,2024-03-07,25540,Plzeň,Laptop,Partner,5,0.05,25000,118750.0
269796,2024-08-03,47276,Praha,Mouse,Partner,2,0.1,800,1440.0
269797,2024-09-26,27813,Praha,Monitor,Store,4,0.05,7000,26600.0
269798,2024-03-12,5956,Praha,Keyboard,Partner,4,0.05,1500,5700.0
269799,2025-08-23,7612,Ostrava,Headphones,Store,5,0.15,2500,10625.0
269800,2024-10-30,49043,Plzeň,Keyboard,Store,4,0.05,1500,5700.0
269801,2024-03-25,36938,Brno,Mouse,Store,2,0.05,800,1520.0
269802,2025-12-29,24675,Praha,Monitor,Online,4,0.0,7000,28000.0
269803,2024-03-31,9076,Plzeň,Laptop,Store,2,0.05,25000,47500.0
269804,2024-11-11,27521,Praha,Mouse,Partner,5,0.15,800,3400.0
269805,2025-04-04,36080,Olomouc,Mouse,Partner,4,0.15,800,2720.0
269806,2024-12-03,42952,Plzeň,Keyboard,Partner,4,0.15,1500,5100.0
269807,2025-12-19,2410,Olomouc,Mouse,Partner,2,0.05,800,1520.0
269808,2024-08-18,43346,Olomouc,Keyboard,Partner,2,0.15,1500,2550.0
269809,2025-06-10,39677,Brno,Laptop,Store,2,0.15,25000,42500.0
269810,2025-01-06,23953,Plzeň,Keyboard,Store,1,0.0,1500,1500.0
269811,2025-10-27,39919,Brno,Laptop,Store,4,0.05,25000,95000.0
269812,2025-02-05,19861,Plzeň,Mouse,Store,1,0.1,800,720.0
269813,2025-11-12,42735,Brno,Laptop,Partner,2,0.0,25000,50000.0
269814,2024-10-06,43044,Brno,Mouse,Partner,1,0.05,800,760.0
269815,2024-12-27,40419,Ostrava,Keyboard,Online,5,0.1,1500,6750.0
269816,2024-08-17,24186,Olomouc,Keyboard,Store,2,0.05,1500,2850.0
269817,2025-04-09,36450,Ostrava,Headphones,Partner,5,0.1,2500,11250.0
269818,2024-11-16,37611,Ostrava,Laptop,Store,3,0.0,25000,75000.0
269819,2024-03-05,28179,Plzeň,Headphones,Online,1,0.0,2500,2500.0
269820,2024-08-24,25627,Plzeň,Laptop,Store,3,0.0,25000,75000.0
269821,2025-10-01,35360,Praha,Keyboard,Store,2,0.05,1500,2850.0
269822,2024-12-10,11112,Ostrava,Mouse,Online,2,0.05,800,1520.0
269823,2025-06-25,34273,Brno,Headphones,Online,1,0.15,2500,2125.0
269824,2024-12-30,30015,Plzeň,Headphones,Online,5,0.05,2500,11875.0
269825,2025-12-02,44415,Plzeň,Monitor,Store,5,0.05,7000,33250.0
269826,2024-06-01,32606,Ostrava,Monitor,Store,2,0.0,7000,14000.0
269827,2025-10-03,31349,Ostrava,Mouse,Partner,1,0.1,800,720.0
269828,2025-05-16,41894,Brno,Monitor,Partner,3,0.15,7000,17850.0
269829,2024-01-26,21581,Praha,Headphones,Online,3,0.05,2500,7125.0
269830,2025-02-02,26719,Olomouc,Mouse,Partner,3,0.15,800,2040.0
269831,2024-12-16,17138,Ostrava,Keyboard,Store,2,0.05,1500,2850.0
269832,2024-07-02,12689,Brno,Keyboard,Store,2,0.05,1500,2850.0
269833,2025-12-12,34091,Praha,Keyboard,Store,3,0.0,1500,4500.0
269834,2025-05-04,27669,Olomouc,Laptop,Partner,3,0.05,25000,71250.0
269835,2024-09-18,42636,Plzeň,Keyboard,Online,4,0.0,1500,6000.0
269836,2024-08-14,1651,Praha,Mouse,Store,1,0.05,800,760.0
269837,2025-12-02,9882,Brno,Mouse,Partner,3,0.15,800,2040.0
269838,2025-04-29,11067,Plzeň,Monitor,Store,1,0.1,7000,6300.0
269839,2025-08-10,26009,Praha,Monitor,Partner,4,0.05,7000,26600.0
269840,2024-04-01,18664,Praha,Mouse,Online,1,0.05,800,760.0
269841,2025-04-07,30541,Praha,Keyboard,Partner,1,0.0,1500,1500.0
269842,2025-09-21,43537,Ostrava,Headphones,Store,2,0.0,2500,5000.0
269843,2024-09-02,35022,Ostrava,Monitor,Partner,2,0.05,7000,13300.0
269844,2024-01-24,45068,Brno,Monitor,Partner,4,0.1,7000,25200.0
269845,2025-12-19,36821,Plzeň,Monitor,Partner,4,0.05,7000,26600.0
269846,2024-03-11,11728,Plzeň,Monitor,Store,4,0.1,7000,25200.0
269847,2025-06-30,12421,Olomouc,Monitor,Online,2,0.0,7000,14000.0
269848,2024-11-02,26111,Praha,Laptop,Partner,4,0.1,25000,90000.0
269849,2025-01-12,44109,Praha,Headphones,Online,1,0.05,2500,2375.0
269850,2024-05-12,49451,Plzeň,Keyboard,Online,2,0.0,1500,3000.0
269851,2025-08-18,42826,Brno,Mouse,Store,1,0.15,800,680.0
269852,2024-05-25,9216,Plzeň,Keyboard,Store,2,0.05,1500,2850.0
269853,2025-07-22,19647,Praha,Headphones,Online,2,0.05,2500,4750.0
269854,2025-03-05,21433,Brno,Laptop,Partner,3,0.0,25000,75000.0
269855,2025-09-19,35652,Brno,Monitor,Online,5,0.05,7000,33250.0
269856,2025-12-16,33791,Olomouc,Mouse,Partner,2,0.0,800,1600.0
269857,2025-06-02,27192,Ostrava,Headphones,Store,5,0.05,2500,11875.0
269858,2025-12-22,14219,Olomouc,Laptop,Partner,5,0.15,25000,106250.0
269859,2025-08-22,46143,Brno,Mouse,Online,5,0.15,800,3400.0
269860,2025-02-27,11851,Praha,Monitor,Partner,2,0.1,7000,12600.0
269861,2024-12-03,5410,Ostrava,Headphones,Store,4,0.1,2500,9000.0
269862,2025-11-16,44225,Ostrava,Mouse,Partner,4,0.05,800,3040.0
269863,2024-03-07,26718,Praha,Laptop,Partner,3,0.1,25000,67500.0
269864,2024-11-07,32137,Brno,Mouse,Store,3,0.1,800,2160.0
269865,2025-06-08,37771,Ostrava,Headphones,Store,4,0.0,2500,10000.0
269866,2024-02-22,5007,Brno,Laptop,Partner,5,0.15,25000,106250.0
269867,2025-10-23,20080,Olomouc,Keyboard,Partner,3,0.1,1500,4050.0
269868,2024-03-23,2832,Brno,Monitor,Online,1,0.0,7000,7000.0
269869,2024-03-06,20267,Brno,Laptop,Partner,2,0.05,25000,47500.0
269870,2025-05-21,9234,Olomouc,Monitor,Online,5,0.0,7000,35000.0
269871,2025-01-13,21499,Ostrava,Monitor,Online,2,0.0,7000,14000.0
269872,2024-11-08,40740,Ostrava,Keyboard,Store,5,0.05,1500,7125.0
269873,2025-04-09,44853,Plzeň,Mouse,Online,1,0.05,800,760.0
269874,2025-07-17,27470,Ostrava,Keyboard,Partner,1,0.0,1500,1500.0
269875,2025-04-14,3390,Praha,Headphones,Online,5,0.1,2500,11250.0
269876,2024-02-16,26974,Olomouc,Mouse,Store,3,0.0,800,2400.0
269877,2024-07-31,40262,Brno,Mouse,Store,3,0.1,800,2160.0
269878,2025-10-07,5626,Olomouc,Monitor,Store,1,0.05,7000,6650.0
269879,2025-08-27,27145,Ostrava,Laptop,Online,2,0.0,25000,50000.0
269880,2024-07-15,43559,Olomouc,Keyboard,Partner,4,0.15,1500,5100.0
269881,2024-05-02,23597,Praha,Headphones,Online,1,0.05,2500,2375.0
269882,2025-06-04,33168,Brno,Mouse,Online,1,0.0,800,800.0
269883,2025-04-21,23933,Olomouc,Mouse,Online,3,0.05,800,2280.0
269884,2024-05-03,8105,Praha,Monitor,Partner,5,0.05,7000,33250.0
269885,2024-05-22,8326,Brno,Monitor,Online,4,0.05,7000,26600.0
269886,2025-05-01,37834,Plzeň,Laptop,Store,1,0.15,25000,21250.0
269887,2024-06-06,33875,Ostrava,Mouse,Online,3,0.1,800,2160.0
269888,2025-03-19,19588,Praha,Mouse,Store,5,0.15,800,3400.0
269889,2025-10-22,43451,Plzeň,Mouse,Partner,5,0.05,800,3800.0
269890,2025-05-22,35590,Plzeň,Monitor,Store,1,0.0,7000,7000.0
269891,2025-01-05,48895,Brno,Keyboard,Store,4,0.0,1500,6000.0
269892,2025-01-21,32812,Brno,Mouse,Partner,2,0.1,800,1440.0
269893,2024-10-11,8605,Praha,Monitor,Online,2,0.15,7000,11900.0
269894,2024-04-25,3399,Ostrava,Keyboard,Store,1,0.15,1500,1275.0
269895,2025-11-14,18121,Ostrava,Keyboard,Online,2,0.0,1500,3000.0
269896,2025-09-28,26105,Ostrava,Headphones,Partner,2,0.1,2500,4500.0
269897,2025-10-03,26208,Ostrava,Monitor,Partner,5,0.0,7000,35000.0
269898,2024-08-15,42661,Ostrava,Keyboard,Partner,1,0.0,1500,1500.0
269899,2025-08-11,41633,Praha,Headphones,Online,3,0.05,2500,7125.0
269900,2024-02-14,7538,Plzeň,Headphones,Online,2,0.05,2500,4750.0
269901,2025-10-21,5781,Ostrava,Headphones,Partner,3,0.1,2500,6750.0
269902,2025-12-24,47876,Olomouc,Monitor,Store,4,0.0,7000,28000.0
269903,2024-06-01,7684,Praha,Keyboard,Partner,5,0.1,1500,6750.0
269904,2025-11-05,35353,Ostrava,Mouse,Online,5,0.05,800,3800.0
269905,2024-08-21,35679,Praha,Headphones,Partner,5,0.15,2500,10625.0
269906,2025-08-17,10927,Ostrava,Mouse,Online,5,0.0,800,4000.0
269907,2025-10-12,17389,Praha,Headphones,Partner,4,0.0,2500,10000.0
269908,2025-12-11,20608,Plzeň,Headphones,Store,5,0.05,2500,11875.0
269909,2024-01-12,31699,Ostrava,Laptop,Store,5,0.0,25000,125000.0
269910,2025-06-03,17350,Brno,Keyboard,Online,1,0.15,1500,1275.0
269911,2024-06-26,22129,Plzeň,Monitor,Store,2,0.0,7000,14000.0
269912,2025-03-22,10970,Ostrava,Keyboard,Store,2,0.05,1500,2850.0
269913,2025-10-01,31690,Praha,Monitor,Store,1,0.1,7000,6300.0
269914,2025-12-10,22051,Praha,Laptop,Store,2,0.05,25000,47500.0
269915,2024-05-10,10700,Olomouc,Laptop,Online,2,0.0,25000,50000.0
269916,2024-01-29,25548,Praha,Keyboard,Store,2,0.1,1500,2700.0
269917,2024-02-13,13891,Olomouc,Monitor,Store,5,0.0,7000,35000.0
269918,2025-06-15,34757,Praha,Keyboard,Online,5,0.1,1500,6750.0
269919,2025-08-15,5360,Olomouc,Laptop,Online,1,0.1,25000,22500.0
269920,2025-04-16,16783,Ostrava,Laptop,Online,2,0.15,25000,42500.0
269921,2025-11-19,4219,Ostrava,Keyboard,Store,1,0.05,1500,1425.0
269922,2024-08-03,31428,Brno,Keyboard,Store,2,0.0,1500,3000.0
269923,2025-11-09,42766,Ostrava,Mouse,Store,4,0.0,800,3200.0
269924,2024-08-25,28759,Ostrava,Monitor,Partner,4,0.1,7000,25200.0
269925,2025-09-08,35970,Olomouc,Laptop,Partner,4,0.0,25000,100000.0
269926,2024-09-12,25575,Plzeň,Headphones,Store,2,0.05,2500,4750.0
269927,2025-04-28,27394,Plzeň,Laptop,Online,4,0.0,25000,100000.0
269928,2025-03-03,37050,Ostrava,Mouse,Store,2,0.05,800,1520.0
269929,2024-10-05,1406,Plzeň,Laptop,Online,2,0.0,25000,50000.0
269930,2025-06-29,45608,Ostrava,Headphones,Partner,1,0.15,2500,2125.0
269931,2024-11-13,35700,Ostrava,Headphones,Partner,5,0.1,2500,11250.0
269932,2025-08-28,5002,Brno,Mouse,Partner,3,0.05,800,2280.0
269933,2025-10-27,43572,Brno,Laptop,Store,3,0.15,25000,63750.0
269934,2025-01-23,38668,Olomouc,Keyboard,Partner,1,0.1,1500,1350.0
269935,2025-11-11,20710,Plzeň,Laptop,Partner,2,0.1,25000,45000.0
269936,2024-04-09,6909,Ostrava,Monitor,Partner,2,0.05,7000,13300.0
269937,2025-10-08,19829,Plzeň,Monitor,Store,4,0.15,7000,23800.0
269938,2025-01-25,48644,Plzeň,Monitor,Store,3,0.1,7000,18900.0
269939,2025-04-21,32121,Ostrava,Keyboard,Store,3,0.1,1500,4050.0
269940,2025-03-20,17867,Brno,Keyboard,Partner,2,0.1,1500,2700.0
269941,2025-05-04,40026,Olomouc,Headphones,Store,1,0.1,2500,2250.0
269942,2025-09-04,10777,Plzeň,Headphones,Partner,3,0.1,2500,6750.0
269943,2025-10-22,16896,Ostrava,Monitor,Online,1,0.15,7000,5950.0
269944,2024-08-28,43315,Ostrava,Headphones,Online,5,0.05,2500,11875.0
269945,2024-08-14,32819,Brno,Keyboard,Online,3,0.15,1500,3825.0
269946,2024-03-25,48530,Praha,Laptop,Online,3,0.1,25000,67500.0
269947,2024-12-07,23976,Plzeň,Laptop,Partner,3,0.1,25000,67500.0
269948,2024-02-23,34982,Olomouc,Monitor,Online,3,0.05,7000,19950.0
269949,2025-08-02,33461,Brno,Keyboard,Partner,3,0.0,1500,4500.0
269950,2025-03-22,19325,Plzeň,Monitor,Online,4,0.1,7000,25200.0
269951,2025-06-08,4026,Brno,Headphones,Partner,4,0.05,2500,9500.0
269952,2024-04-07,20205,Olomouc,Laptop,Store,5,0.1,25000,112500.0
269953,2025-01-01,4940,Plzeň,Headphones,Store,2,0.0,2500,5000.0
269954,2024-05-22,12625,Ostrava,Laptop,Partner,3,0.05,25000,71250.0
269955,2025-09-16,30134,Brno,Monitor,Online,5,0.0,7000,35000.0
269956,2025-07-07,12596,Praha,Keyboard,Partner,3,0.15,1500,3825.0
269957,2025-02-02,49279,Olomouc,Mouse,Store,3,0.1,800,2160.0
269958,2025-05-11,30686,Praha,Headphones,Store,3,0.05,2500,7125.0
269959,2025-03-24,35635,Praha,Mouse,Partner,2,0.15,800,1360.0
269960,2024-04-04,1524,Ostrava,Monitor,Online,2,0.05,7000,13300.0
269961,2024-09-21,11497,Ostrava,Keyboard,Partner,3,0.15,1500,3825.0
269962,2025-09-02,5436,Ostrava,Laptop,Partner,2,0.1,25000,45000.0
269963,2024-05-17,2746,Brno,Mouse,Store,2,0.05,800,1520.0
269964,2025-02-02,5737,Ostrava,Laptop,Store,1,0.0,25000,25000.0
269965,2025-12-23,25842,Ostrava,Laptop,Store,2,0.15,25000,42500.0
269966,2024-12-12,13790,Praha,Monitor,Online,1,0.15,7000,5950.0
269967,2024-05-13,41455,Plzeň,Mouse,Store,3,0.15,800,2040.0
269968,2024-01-01,22351,Plzeň,Keyboard,Online,5,0.0,1500,7500.0
269969,2025-10-04,8054,Brno,Keyboard,Store,2,0.15,1500,2550.0
269970,2025-05-11,16812,Olomouc,Mouse,Store,4,0.05,800,3040.0
269971,2024-06-15,17198,Ostrava,Keyboard,Store,4,0.05,1500,5700.0
269972,2024-05-09,26545,Brno,Keyboard,Store,4,0.05,1500,5700.0
269973,2025-05-07,1178,Olomouc,Monitor,Store,1,0.05,7000,6650.0
269974,2024-03-24,42303,Plzeň,Mouse,Online,2,0.0,800,1600.0
269975,2024-08-08,29560,Olomouc,Headphones,Partner,3,0.15,2500,6375.0
269976,2025-06-11,5966,Ostrava,Keyboard,Online,5,0.05,1500,7125.0
269977,2025-11-19,44976,Praha,Keyboard,Partner,1,0.1,1500,1350.0
269978,2025-02-16,36255,Plzeň,Headphones,Store,2,0.1,2500,4500.0
269979,2024-03-31,40347,Praha,Mouse,Partner,3,0.05,800,2280.0
269980,2025-06-03,41911,Plzeň,Laptop,Store,3,0.15,25000,63750.0
269981,2025-03-23,21125,Olomouc,Mouse,Partner,5,0.0,800,4000.0
269982,2025-03-01,25820,Praha,Mouse,Online,1,0.1,800,720.0
